t	GranuleCell[0]	GranuleCell[10]	GranuleCell[20]	GranuleCell[30]	GranuleCell[40]	GranuleCell[50]	GranuleCell[60]	GranuleCell[70]	GranuleCell[80]	GranuleCell[90]	GranuleCell[100]	GranuleCell[110]	GranuleCell[120]	GranuleCell[130]	GranuleCell[140]	GranuleCell[150]	GranuleCell[160]	GranuleCell[170]	GranuleCell[180]	GranuleCell[190]	GranuleCell[200]	GranuleCell[210]	GranuleCell[220]	GranuleCell[230]	GranuleCell[240]	GranuleCell[250]	GranuleCell[260]	GranuleCell[270]	GranuleCell[280]	GranuleCell[290]	GranuleCell[300]	GranuleCell[310]	GranuleCell[320]	GranuleCell[330]	GranuleCell[340]	GranuleCell[350]	GranuleCell[360]	GranuleCell[370]	GranuleCell[380]	GranuleCell[390]	GranuleCell[400]	GranuleCell[410]	GranuleCell[420]	GranuleCell[430]	GranuleCell[440]	GranuleCell[450]	GranuleCell[460]	GranuleCell[470]	GranuleCell[480]	GranuleCell[490]	GranuleCell[498]	GranuleCell[499]	BasketCell[0]	BasketCell[1]	BasketCell[2]	BasketCell[3]	BasketCell[4]	BasketCell[5]	MossyCell[0]	MossyCell[1]	MossyCell[2]	MossyCell[3]	MossyCell[4]	MossyCell[5]	MossyCell[6]	MossyCell[7]	MossyCell[8]	MossyCell[9]	MossyCell[10]	MossyCell[11]	MossyCell[12]	MossyCell[13]	MossyCell[14]	HIPPCell[0]	HIPPCell[1]	HIPPCell[2]	HIPPCell[3]	HIPPCell[4]	HIPPCell[5]	
8.150000	-49.801486	-49.804347	-49.806839	-49.803875	-49.804908	-49.804102	-49.802543	-49.804510	-49.804593	-49.806858	-49.805552	-49.805790	-49.805758	-49.806037	-49.805289	-49.805790	-49.806284	-49.800635	-49.805811	-49.803715	-49.802807	-49.803445	-49.806288	-49.803442	-49.806906	-49.803420	-49.804657	-49.802804	-49.803704	-49.805641	-49.805692	-49.805713	-49.805692	-49.805699	-49.805811	-49.805986	-49.804133	-49.805802	-49.802926	-49.806186	-49.802364	-49.805067	-49.804991	-49.805012	-49.805956	-49.805850	-49.805716	-49.803701	-49.805012	-49.802365	-49.805850	-49.801502	-52.033410	-52.031138	-52.031878	-52.034380	-52.035636	-52.035611	-14.253383	-14.348831	-14.334200	-14.247442	-14.287072	-14.445723	-14.380206	-14.495053	-14.456385	-14.324206	-14.293448	-14.520359	-14.685753	-14.320254	-14.806970	-58.611345	-53.108245	-66.969297	-60.897345	-63.550234	-61.881538	
8.175000	-49.801464	-49.804324	-49.806816	-49.803853	-49.804886	-49.804080	-49.802521	-49.804488	-49.804571	-49.806836	-49.805530	-49.805815	-49.805783	-49.806062	-49.805314	-49.805815	-49.806309	-49.800660	-49.805836	-49.803740	-49.802832	-49.803470	-49.806313	-49.803467	-49.806931	-49.803445	-49.804682	-49.802829	-49.803729	-49.805666	-49.805717	-49.805738	-49.805717	-49.805724	-49.805836	-49.806011	-49.804158	-49.805827	-49.802951	-49.806211	-49.802389	-49.805092	-49.805016	-49.805037	-49.805981	-49.805875	-49.805741	-49.803726	-49.805037	-49.802390	-49.805875	-49.801527	-52.032372	-52.030102	-52.031878	-52.034377	-52.035632	-52.035607	-14.260267	-14.351144	-14.342091	-14.251228	-14.289292	-14.446241	-14.381876	-14.493561	-14.456817	-14.329872	-14.295168	-14.519830	-14.681622	-14.329105	-14.801799	-58.610570	-53.102812	-66.968981	-60.897063	-63.549981	-61.880820	
8.200000	-49.801402	-49.804263	-49.806755	-49.803792	-49.804825	-49.804019	-49.802460	-49.804427	-49.804510	-49.806775	-49.805468	-49.805840	-49.805808	-49.806087	-49.805339	-49.805840	-49.806334	-49.800685	-49.805861	-49.803766	-49.802857	-49.803495	-49.806338	-49.803492	-49.806956	-49.803470	-49.804707	-49.802854	-49.803754	-49.805691	-49.805742	-49.805763	-49.805742	-49.805749	-49.805861	-49.806036	-49.804183	-49.805852	-49.802976	-49.806236	-49.802414	-49.805117	-49.805041	-49.805062	-49.806005	-49.805900	-49.805766	-49.803751	-49.805062	-49.802415	-49.805900	-49.801552	-52.030690	-52.028423	-52.031877	-52.034375	-52.035629	-52.035604	-14.267061	-14.353416	-14.349893	-14.254944	-14.291471	-14.446750	-14.383516	-14.492084	-14.457241	-14.335445	-14.296858	-14.519306	-14.677502	-14.337886	-14.796630	-58.609796	-53.097362	-66.968665	-60.896780	-63.549729	-61.880103	
8.225000	-49.801282	-49.804143	-49.806635	-49.803672	-49.804705	-49.803899	-49.802340	-49.804307	-49.804390	-49.806655	-49.805348	-49.805865	-49.805833	-49.806112	-49.805364	-49.805865	-49.806359	-49.800710	-49.805886	-49.803791	-49.802883	-49.803520	-49.806363	-49.803517	-49.806982	-49.803495	-49.804732	-49.802879	-49.803779	-49.805716	-49.805767	-49.805788	-49.805767	-49.805774	-49.805886	-49.806061	-49.804208	-49.805877	-49.803001	-49.806261	-49.802439	-49.805142	-49.805066	-49.805086	-49.806030	-49.805925	-49.805791	-49.803776	-49.805086	-49.802440	-49.805925	-49.801577	-52.028179	-52.025914	-52.031877	-52.034372	-52.035625	-52.035600	-14.273761	-14.355646	-14.357600	-14.258590	-14.293608	-14.447249	-14.385127	-14.490623	-14.457657	-14.340922	-14.298516	-14.518788	-14.673397	-14.346590	-14.791467	-58.609021	-53.091895	-66.968349	-60.896498	-63.549477	-61.879385	
8.250000	-49.801080	-49.803941	-49.806433	-49.803469	-49.804502	-49.803696	-49.802138	-49.804104	-49.804187	-49.806452	-49.805146	-49.805890	-49.805858	-49.806137	-49.805389	-49.805890	-49.806384	-49.800735	-49.805911	-49.803816	-49.802908	-49.803546	-49.806388	-49.803542	-49.807007	-49.803521	-49.804757	-49.802904	-49.803805	-49.805741	-49.805792	-49.805814	-49.805792	-49.805800	-49.805911	-49.806086	-49.804233	-49.805903	-49.803026	-49.806286	-49.802464	-49.805167	-49.805091	-49.805111	-49.806055	-49.805950	-49.805816	-49.803801	-49.805111	-49.802465	-49.805950	-49.801602	-52.024653	-52.022391	-52.031877	-52.034370	-52.035622	-52.035596	-14.280361	-14.357833	-14.365206	-14.262162	-14.295703	-14.447740	-14.386708	-14.489180	-14.458066	-14.346301	-14.300141	-14.518277	-14.669310	-14.355210	-14.786314	-58.608247	-53.086410	-66.968033	-60.896215	-63.549225	-61.878668	
8.275000	-49.800767	-49.803628	-49.806119	-49.803156	-49.804189	-49.803383	-49.801825	-49.803791	-49.803874	-49.806139	-49.804833	-49.805915	-49.805883	-49.806162	-49.805414	-49.805915	-49.806410	-49.800760	-49.805936	-49.803841	-49.802933	-49.803571	-49.806414	-49.803568	-49.807032	-49.803546	-49.804782	-49.802930	-49.803830	-49.805766	-49.805817	-49.805839	-49.805817	-49.805825	-49.805936	-49.806111	-49.804258	-49.805928	-49.803052	-49.806311	-49.802489	-49.805192	-49.805116	-49.805136	-49.806080	-49.805975	-49.805841	-49.803826	-49.805136	-49.802490	-49.805975	-49.801628	-52.019933	-52.017673	-52.031876	-52.034367	-52.035618	-52.035593	-14.286858	-14.359977	-14.372707	-14.265660	-14.297755	-14.448222	-14.388258	-14.487754	-14.458467	-14.351579	-14.301734	-14.517771	-14.665244	-14.363738	-14.781176	-58.607473	-53.080908	-66.967718	-60.895933	-63.548973	-61.877951	
8.300000	-49.800310	-49.803171	-49.805663	-49.802699	-49.803732	-49.802926	-49.801368	-49.803334	-49.803417	-49.805682	-49.804376	-49.805940	-49.805908	-49.806187	-49.805439	-49.805940	-49.806435	-49.800786	-49.805961	-49.803866	-49.802958	-49.803596	-49.806439	-49.803593	-49.807057	-49.803571	-49.804807	-49.802955	-49.803855	-49.805791	-49.805842	-49.805864	-49.805842	-49.805850	-49.805961	-49.806136	-49.804283	-49.805953	-49.803077	-49.806336	-49.802514	-49.805217	-49.805141	-49.805161	-49.806105	-49.806000	-49.805866	-49.803851	-49.805161	-49.802515	-49.806000	-49.801653	-52.013851	-52.011594	-52.031876	-52.034364	-52.035615	-52.035589	-14.293247	-14.362076	-14.380097	-14.269082	-14.299762	-14.448693	-14.389777	-14.486346	-14.458860	-14.356752	-14.303293	-14.517273	-14.661202	-14.372167	-14.776056	-58.606699	-53.075388	-66.967402	-60.895651	-63.548721	-61.877235	
8.325000	-49.799672	-49.802533	-49.805025	-49.802062	-49.803095	-49.802288	-49.800730	-49.802697	-49.802779	-49.805044	-49.803738	-49.805965	-49.805933	-49.806212	-49.805464	-49.805965	-49.806460	-49.800811	-49.805987	-49.803891	-49.802983	-49.803621	-49.806464	-49.803618	-49.807082	-49.803596	-49.804833	-49.802980	-49.803880	-49.805816	-49.805867	-49.805889	-49.805867	-49.805875	-49.805987	-49.806161	-49.804308	-49.805978	-49.803102	-49.806361	-49.802539	-49.805242	-49.805166	-49.805186	-49.806130	-49.806025	-49.805891	-49.803876	-49.805186	-49.802540	-49.806025	-49.801678	-52.006254	-52.003999	-52.031876	-52.034362	-52.035611	-52.035586	-14.299525	-14.364129	-14.387370	-14.272426	-14.301724	-14.449155	-14.391263	-14.484959	-14.459244	-14.361819	-14.304818	-14.516781	-14.657187	-14.380491	-14.770958	-58.605926	-53.069851	-66.967087	-60.895369	-63.548469	-61.876519	
8.350000	-49.798813	-49.801673	-49.804165	-49.801202	-49.802235	-49.801429	-49.799870	-49.801837	-49.801920	-49.804185	-49.802878	-49.805990	-49.805958	-49.806237	-49.805489	-49.805990	-49.806485	-49.800836	-49.806012	-49.803916	-49.803008	-49.803646	-49.806489	-49.803643	-49.807107	-49.803621	-49.804858	-49.803005	-49.803905	-49.805841	-49.805893	-49.805914	-49.805893	-49.805900	-49.806012	-49.806186	-49.804333	-49.806003	-49.803127	-49.806386	-49.802564	-49.805267	-49.805191	-49.805211	-49.806155	-49.806050	-49.805916	-49.803901	-49.805211	-49.802565	-49.806050	-49.801703	-51.997001	-51.994748	-52.031875	-52.034359	-52.035608	-52.035582	-14.305688	-14.366137	-14.394523	-14.275692	-14.303641	-14.449607	-14.392716	-14.483591	-14.459620	-14.366776	-14.306309	-14.516297	-14.653202	-14.388704	-14.765886	-58.605153	-53.064296	-66.966772	-60.895087	-63.548218	-61.875804	
8.375000	-49.797686	-49.800546	-49.803038	-49.800075	-49.801108	-49.800302	-49.798744	-49.800710	-49.800793	-49.803058	-49.801752	-49.806015	-49.805983	-49.806262	-49.805514	-49.806015	-49.806510	-49.800861	-49.806037	-49.803941	-49.803033	-49.803671	-49.806514	-49.803668	-49.807132	-49.803646	-49.804883	-49.803030	-49.803930	-49.805866	-49.805918	-49.805939	-49.805918	-49.805925	-49.806037	-49.806211	-49.804358	-49.806028	-49.803152	-49.806411	-49.802589	-49.805292	-49.805216	-49.805236	-49.806180	-49.806075	-49.805941	-49.803926	-49.805236	-49.802590	-49.806075	-49.801728	-51.985969	-51.983718	-52.031875	-52.034357	-52.035604	-52.035578	-14.311732	-14.368097	-14.401552	-14.278878	-14.305511	-14.450049	-14.394136	-14.482243	-14.459988	-14.371623	-14.307764	-14.515820	-14.649249	-14.396800	-14.760844	-58.604380	-53.058723	-66.966458	-60.894806	-63.547966	-61.875089	
8.400000	-49.796244	-49.799104	-49.801596	-49.798633	-49.799666	-49.798859	-49.797301	-49.799268	-49.799350	-49.801615	-49.800309	-49.806040	-49.806008	-49.806287	-49.805539	-49.806040	-49.806535	-49.800886	-49.806062	-49.803966	-49.803059	-49.803696	-49.806539	-49.803693	-49.807157	-49.803671	-49.804908	-49.803055	-49.803955	-49.805891	-49.805943	-49.805964	-49.805943	-49.805950	-49.806062	-49.806236	-49.804383	-49.806053	-49.803177	-49.806436	-49.802615	-49.805317	-49.805241	-49.805261	-49.806205	-49.806100	-49.805966	-49.803951	-49.805261	-49.802616	-49.806100	-49.801753	-51.973049	-51.970801	-52.031875	-52.034354	-52.035601	-52.035575	-14.317655	-14.370010	-14.408452	-14.281983	-14.307334	-14.450481	-14.395523	-14.480917	-14.460346	-14.376357	-14.309184	-14.515351	-14.645330	-14.404773	-14.755834	-58.603607	-53.053133	-66.966143	-60.894524	-63.547715	-61.874374	
8.425000	-49.794434	-49.797294	-49.799786	-49.796823	-49.797856	-49.797050	-49.795492	-49.797458	-49.797541	-49.799806	-49.798499	-49.806065	-49.806033	-49.806312	-49.805564	-49.806065	-49.806560	-49.800911	-49.806087	-49.803992	-49.803084	-49.803721	-49.806564	-49.803718	-49.807182	-49.803696	-49.804933	-49.803080	-49.803980	-49.805916	-49.805968	-49.805989	-49.805968	-49.805975	-49.806087	-49.806261	-49.804408	-49.806078	-49.803202	-49.806461	-49.802640	-49.805342	-49.805266	-49.805286	-49.806230	-49.806125	-49.805991	-49.803976	-49.805286	-49.802641	-49.806125	-49.801778	-51.958151	-51.955905	-52.031874	-52.034352	-52.035597	-52.035571	-14.323454	-14.371875	-14.415219	-14.285007	-14.309110	-14.450902	-14.396875	-14.479613	-14.460696	-14.380976	-14.310568	-14.514889	-14.641449	-14.412619	-14.750861	-58.602835	-53.047524	-66.965829	-60.894243	-63.547464	-61.873659	
8.450000	-49.792202	-49.795063	-49.797554	-49.794592	-49.795624	-49.794818	-49.793260	-49.795226	-49.795309	-49.797574	-49.796268	-49.806090	-49.806058	-49.806337	-49.805589	-49.806090	-49.806585	-49.800936	-49.806112	-49.804017	-49.803109	-49.803746	-49.806589	-49.803743	-49.807207	-49.803721	-49.804958	-49.803106	-49.804005	-49.805941	-49.805993	-49.806014	-49.805993	-49.806000	-49.806112	-49.806286	-49.804433	-49.806103	-49.803227	-49.806486	-49.802665	-49.805367	-49.805291	-49.805311	-49.806255	-49.806150	-49.806016	-49.804001	-49.805311	-49.802666	-49.806150	-49.801803	-51.941197	-51.938953	-52.031874	-52.034349	-52.035593	-52.035568	-14.329125	-14.373692	-14.421850	-14.287948	-14.310838	-14.451312	-14.398193	-14.478330	-14.461037	-14.385480	-14.311915	-14.514436	-14.637607	-14.420332	-14.745928	-58.602063	-53.041898	-66.965515	-60.893961	-63.547213	-61.872945	
8.475000	-49.789492	-49.792352	-49.794843	-49.791881	-49.792913	-49.792107	-49.790550	-49.792516	-49.792598	-49.794863	-49.793557	-49.806115	-49.806083	-49.806362	-49.805614	-49.806115	-49.806610	-49.800962	-49.806137	-49.804042	-49.803134	-49.803772	-49.806614	-49.803769	-49.807232	-49.803747	-49.804983	-49.803131	-49.804030	-49.805966	-49.806018	-49.806039	-49.806018	-49.806025	-49.806137	-49.806311	-49.804458	-49.806128	-49.803252	-49.806511	-49.802690	-49.805393	-49.805316	-49.805336	-49.806280	-49.806175	-49.806041	-49.804026	-49.805336	-49.802691	-49.806175	-49.801828	-51.922126	-51.919883	-52.031874	-52.034347	-52.035590	-52.035564	-14.334668	-14.375460	-14.428343	-14.290807	-14.312518	-14.451712	-14.399477	-14.477071	-14.461369	-14.389865	-14.313227	-14.513991	-14.633807	-14.427908	-14.741037	-58.601291	-53.036253	-66.965201	-60.893680	-63.546962	-61.872232	
8.500000	-49.786243	-49.789103	-49.791595	-49.788632	-49.789665	-49.788858	-49.787301	-49.789267	-49.789350	-49.791614	-49.790308	-49.806140	-49.806108	-49.806387	-49.805639	-49.806140	-49.806635	-49.800987	-49.806162	-49.804067	-49.803159	-49.803797	-49.806639	-49.803794	-49.807257	-49.803772	-49.805008	-49.803156	-49.804056	-49.805991	-49.806043	-49.806064	-49.806043	-49.806050	-49.806162	-49.806336	-49.804483	-49.806153	-49.803277	-49.806536	-49.802715	-49.805418	-49.805341	-49.805361	-49.806305	-49.806200	-49.806066	-49.804051	-49.805361	-49.802716	-49.806200	-49.801853	-51.900888	-51.898647	-52.031873	-52.034344	-52.035586	-52.035561	-14.340079	-14.377179	-14.434693	-14.293582	-14.314149	-14.452101	-14.400725	-14.475835	-14.461692	-14.394133	-14.314501	-14.513554	-14.630051	-14.435342	-14.736191	-58.600519	-53.030590	-66.964888	-60.893399	-63.546711	-61.871518	
8.525000	-49.782395	-49.785255	-49.787746	-49.784784	-49.785817	-49.785010	-49.783453	-49.785419	-49.785502	-49.787766	-49.786460	-49.806165	-49.806133	-49.806412	-49.805664	-49.806165	-49.806660	-49.801012	-49.806187	-49.804092	-49.803184	-49.803822	-49.806664	-49.803819	-49.807282	-49.803797	-49.805033	-49.803181	-49.804081	-49.806017	-49.806068	-49.806089	-49.806068	-49.806075	-49.806187	-49.806361	-49.804508	-49.806178	-49.803302	-49.806561	-49.802740	-49.805443	-49.805366	-49.805386	-49.806330	-49.806225	-49.806091	-49.804076	-49.805386	-49.802741	-49.806225	-49.801878	-51.877449	-51.875210	-52.031873	-52.034342	-52.035583	-52.035557	-14.345357	-14.378848	-14.440898	-14.296274	-14.315732	-14.452480	-14.401939	-14.474622	-14.462006	-14.398280	-14.315739	-14.513126	-14.626341	-14.442632	-14.731395	-58.599748	-53.024909	-66.964574	-60.893118	-63.546461	-61.870805	
8.550000	-49.777886	-49.780746	-49.783237	-49.780275	-49.781307	-49.780501	-49.778944	-49.780909	-49.780992	-49.783256	-49.781950	-49.806190	-49.806158	-49.806437	-49.805689	-49.806190	-49.806685	-49.801037	-49.806212	-49.804117	-49.803209	-49.803847	-49.806689	-49.803844	-49.807307	-49.803822	-49.805058	-49.803206	-49.804106	-49.806042	-49.806093	-49.806114	-49.806093	-49.806100	-49.806212	-49.806386	-49.804534	-49.806203	-49.803327	-49.806586	-49.802765	-49.805468	-49.805391	-49.805411	-49.806355	-49.806250	-49.806116	-49.804101	-49.805411	-49.802766	-49.806250	-49.801903	-51.851783	-51.849547	-52.031872	-52.034339	-52.035579	-52.035554	-14.350499	-14.380468	-14.446956	-14.298882	-14.317266	-14.452847	-14.403117	-14.473433	-14.462310	-14.402307	-14.316940	-14.512706	-14.622679	-14.449771	-14.726649	-58.598977	-53.019210	-66.964261	-60.892837	-63.546210	-61.870093	
8.575000	-49.772652	-49.775511	-49.778002	-49.775040	-49.776072	-49.775266	-49.773709	-49.775675	-49.775757	-49.778022	-49.776716	-49.806215	-49.806183	-49.806462	-49.805714	-49.806215	-49.806710	-49.801062	-49.806237	-49.804142	-49.803234	-49.803872	-49.806714	-49.803869	-49.807332	-49.803847	-49.805083	-49.803231	-49.804131	-49.806067	-49.806118	-49.806139	-49.806118	-49.806125	-49.806237	-49.806411	-49.804559	-49.806228	-49.803352	-49.806611	-49.802790	-49.805493	-49.805416	-49.805436	-49.806380	-49.806275	-49.806141	-49.804126	-49.805436	-49.802791	-49.806275	-49.801928	-51.823878	-51.821643	-52.031872	-52.034337	-52.035576	-52.035550	-14.355505	-14.382039	-14.452865	-14.301406	-14.318752	-14.453204	-14.404260	-14.472269	-14.462606	-14.406213	-14.318104	-14.512295	-14.619067	-14.456759	-14.721957	-58.598206	-53.013492	-66.963948	-60.892556	-63.545960	-61.869381	
8.600000	-49.766628	-49.769487	-49.771978	-49.769016	-49.770048	-49.769242	-49.767686	-49.769651	-49.769733	-49.771997	-49.770692	-49.806240	-49.806208	-49.806487	-49.805739	-49.806240	-49.806735	-49.801087	-49.806262	-49.804167	-49.803260	-49.803897	-49.806739	-49.803894	-49.807357	-49.803872	-49.805109	-49.803256	-49.804156	-49.806092	-49.806143	-49.806164	-49.806143	-49.806150	-49.806262	-49.806436	-49.804584	-49.806253	-49.803377	-49.806636	-49.802815	-49.805518	-49.805440	-49.805461	-49.806405	-49.806300	-49.806166	-49.804151	-49.805461	-49.802816	-49.806300	-49.801953	-51.793729	-51.791496	-52.031872	-52.034334	-52.035572	-52.035546	-14.360372	-14.383559	-14.458622	-14.303845	-14.320188	-14.453550	-14.405367	-14.471129	-14.462892	-14.409997	-14.319230	-14.511893	-14.615505	-14.463590	-14.717322	-58.597435	-53.007755	-66.963635	-60.892276	-63.545710	-61.868669	
8.625000	-49.759750	-49.762609	-49.765099	-49.762138	-49.763170	-49.762364	-49.760808	-49.762773	-49.762855	-49.765119	-49.763813	-49.806265	-49.806233	-49.806512	-49.805764	-49.806265	-49.806760	-49.801112	-49.806287	-49.804192	-49.803285	-49.803922	-49.806764	-49.803919	-49.807382	-49.803897	-49.805134	-49.803281	-49.804181	-49.806117	-49.806168	-49.806189	-49.806168	-49.806175	-49.806287	-49.806461	-49.804609	-49.806278	-49.803402	-49.806661	-49.802840	-49.805543	-49.805465	-49.805486	-49.806429	-49.806325	-49.806191	-49.804176	-49.805486	-49.802841	-49.806325	-49.801978	-51.761339	-51.759108	-52.031871	-52.034331	-52.035569	-52.035543	-14.365101	-14.385030	-14.464226	-14.306200	-14.321576	-14.453885	-14.406439	-14.470014	-14.463169	-14.413659	-14.320320	-14.511500	-14.611997	-14.470264	-14.712745	-58.596665	-53.002000	-66.963322	-60.891995	-63.545460	-61.867957	
8.650000	-49.751953	-49.754812	-49.757302	-49.754341	-49.755373	-49.754567	-49.753010	-49.754975	-49.755058	-49.757322	-49.756016	-49.806290	-49.806258	-49.806537	-49.805789	-49.806290	-49.806785	-49.801137	-49.806312	-49.804217	-49.803310	-49.803947	-49.806789	-49.803944	-49.807407	-49.803922	-49.805159	-49.803306	-49.804206	-49.806142	-49.806193	-49.806214	-49.806193	-49.806200	-49.806312	-49.806486	-49.804634	-49.806303	-49.803428	-49.806686	-49.802865	-49.805568	-49.805490	-49.805511	-49.806454	-49.806350	-49.806216	-49.804201	-49.805511	-49.802866	-49.806350	-49.802003	-51.726719	-51.724490	-52.031871	-52.034329	-52.035565	-52.035539	-14.369689	-14.386451	-14.469675	-14.308471	-14.322915	-14.454209	-14.407476	-14.468924	-14.463437	-14.417199	-14.321373	-14.511116	-14.608544	-14.476776	-14.708229	-58.595895	-52.996226	-66.963010	-60.891715	-63.545210	-61.867246	
8.675000	-49.743172	-49.746031	-49.748521	-49.745560	-49.746591	-49.745785	-49.744229	-49.746194	-49.746277	-49.748540	-49.747234	-49.806315	-49.806283	-49.806562	-49.805814	-49.806315	-49.806810	-49.801162	-49.806337	-49.804243	-49.803335	-49.803972	-49.806814	-49.803969	-49.807432	-49.803947	-49.805184	-49.803332	-49.804231	-49.806167	-49.806218	-49.806239	-49.806218	-49.806225	-49.806337	-49.806511	-49.804659	-49.806328	-49.803453	-49.806711	-49.802890	-49.805593	-49.805515	-49.805536	-49.806479	-49.806375	-49.806241	-49.804226	-49.805536	-49.802891	-49.806375	-49.802028	-51.689887	-51.687660	-52.031871	-52.034326	-52.035562	-52.035536	-14.374136	-14.387823	-14.474968	-14.310658	-14.324206	-14.454521	-14.408477	-14.467859	-14.463695	-14.420616	-14.322389	-14.510741	-14.605146	-14.483124	-14.703777	-58.595125	-52.990433	-66.962698	-60.891435	-63.544960	-61.866535	
8.700000	-49.733343	-49.736201	-49.738691	-49.735730	-49.736762	-49.735956	-49.734400	-49.736364	-49.736447	-49.738710	-49.737405	-49.806340	-49.806308	-49.806587	-49.805839	-49.806340	-49.806835	-49.801188	-49.806362	-49.804268	-49.803360	-49.803998	-49.806839	-49.803994	-49.807457	-49.803972	-49.805209	-49.803357	-49.804256	-49.806192	-49.806243	-49.806264	-49.806243	-49.806250	-49.806362	-49.806536	-49.804684	-49.806353	-49.803478	-49.806736	-49.802915	-49.805618	-49.805540	-49.805561	-49.806504	-49.806400	-49.806266	-49.804251	-49.805561	-49.802916	-49.806400	-49.802053	-51.650865	-51.648641	-52.031870	-52.034324	-52.035558	-52.035532	-14.378442	-14.389144	-14.480104	-14.312762	-14.325448	-14.454823	-14.409443	-14.466819	-14.463945	-14.423911	-14.323368	-14.510375	-14.601805	-14.489307	-14.699389	-58.594355	-52.984618	-66.962386	-60.891155	-63.544711	-61.865825	
8.725000	-49.722401	-49.725259	-49.727749	-49.724788	-49.725820	-49.725014	-49.723458	-49.725423	-49.725505	-49.727768	-49.726463	-49.806365	-49.806333	-49.806612	-49.805864	-49.806365	-49.806860	-49.801213	-49.806387	-49.804293	-49.803385	-49.804023	-49.806864	-49.804020	-49.807482	-49.803997	-49.805234	-49.803382	-49.804281	-49.806217	-49.806268	-49.806289	-49.806268	-49.806275	-49.806387	-49.806561	-49.804709	-49.806379	-49.803503	-49.806761	-49.802941	-49.805643	-49.805565	-49.805585	-49.806529	-49.806425	-49.806291	-49.804276	-49.805585	-49.802942	-49.806425	-49.802078	-51.609683	-51.607461	-52.031870	-52.034321	-52.035555	-52.035529	-14.382606	-14.390417	-14.485082	-14.314782	-14.326641	-14.455115	-14.410374	-14.465805	-14.464185	-14.427084	-14.324311	-14.510019	-14.598524	-14.495322	-14.695068	-58.593586	-52.978782	-66.962074	-60.890875	-63.544461	-61.865115	
8.750000	-49.710284	-49.713142	-49.715631	-49.712671	-49.713703	-49.712897	-49.711342	-49.713306	-49.713388	-49.715651	-49.714346	-49.806390	-49.806358	-49.806637	-49.805889	-49.806390	-49.806885	-49.801238	-49.806412	-49.804318	-49.803410	-49.804048	-49.806889	-49.804045	-49.807507	-49.804023	-49.805259	-49.803407	-49.804306	-49.806242	-49.806293	-49.806314	-49.806293	-49.806300	-49.806412	-49.806586	-49.804734	-49.806404	-49.803528	-49.806786	-49.802966	-49.805668	-49.805590	-49.805610	-49.806554	-49.806450	-49.806316	-49.804301	-49.805610	-49.802967	-49.806450	-49.802103	-51.566371	-51.564151	-52.031870	-52.034319	-52.035551	-52.035525	-14.386628	-14.391641	-14.489901	-14.316719	-14.327787	-14.455395	-14.411270	-14.464817	-14.464416	-14.430135	-14.325217	-14.509671	-14.595301	-14.501168	-14.690816	-58.592817	-52.972922	-66.961763	-60.890595	-63.544212	-61.864405	
8.775000	-49.696930	-49.699788	-49.702277	-49.699317	-49.700348	-49.699543	-49.697988	-49.699951	-49.700034	-49.702296	-49.700991	-49.806415	-49.806383	-49.806662	-49.805914	-49.806415	-49.806910	-49.801263	-49.806437	-49.804343	-49.803435	-49.804073	-49.806914	-49.804070	-49.807532	-49.804048	-49.805284	-49.803432	-49.804332	-49.806267	-49.806318	-49.806339	-49.806318	-49.806325	-49.806437	-49.806612	-49.804759	-49.806429	-49.803553	-49.806811	-49.802991	-49.805693	-49.805615	-49.805635	-49.806579	-49.806475	-49.806341	-49.804326	-49.805635	-49.802992	-49.806475	-49.802128	-51.520965	-51.518748	-52.031869	-52.034316	-52.035548	-52.035522	-14.390507	-14.392816	-14.494560	-14.318574	-14.328885	-14.455664	-14.412131	-14.463854	-14.464638	-14.433064	-14.326087	-14.509333	-14.592140	-14.506844	-14.686634	-58.592048	-52.967040	-66.961451	-60.890315	-63.543963	-61.863696	
8.800000	-49.682279	-49.685136	-49.687625	-49.684665	-49.685696	-49.684891	-49.683336	-49.685299	-49.685382	-49.687644	-49.686339	-49.806440	-49.806408	-49.806687	-49.805939	-49.806440	-49.806935	-49.801288	-49.806462	-49.804368	-49.803460	-49.804098	-49.806939	-49.804095	-49.807557	-49.804073	-49.805309	-49.803457	-49.804357	-49.806292	-49.806343	-49.806364	-49.806343	-49.806350	-49.806462	-49.806637	-49.804784	-49.806454	-49.803578	-49.806836	-49.803016	-49.805718	-49.805640	-49.805660	-49.806604	-49.806500	-49.806366	-49.804351	-49.805660	-49.803017	-49.806500	-49.802153	-51.473503	-51.471288	-52.031869	-52.034314	-52.035544	-52.035518	-14.394244	-14.393942	-14.499061	-14.320348	-14.329936	-14.455923	-14.412957	-14.462917	-14.464850	-14.435873	-14.326921	-14.509005	-14.589040	-14.512348	-14.682524	-58.591279	-52.961133	-66.961140	-60.890036	-63.543714	-61.862987	
