Precell 	pstcell 	 Synapse 
MossyCell[14]	GranuleCell[96]	Exp2Syn[866]
MossyCell[14]	GranuleCell[108]	Exp2Syn[974]
MossyCell[14]	GranuleCell[139]	Exp2Syn[1254]
MossyCell[14]	GranuleCell[38]	Exp2Syn[345]
MossyCell[14]	GranuleCell[89]	Exp2Syn[803]
MossyCell[14]	GranuleCell[125]	Exp2Syn[1128]
MossyCell[14]	GranuleCell[65]	Exp2Syn[588]
MossyCell[14]	GranuleCell[110]	Exp2Syn[992]
MossyCell[14]	GranuleCell[104]	Exp2Syn[939]
MossyCell[14]	GranuleCell[314]	Exp2Syn[2829]
MossyCell[14]	GranuleCell[393]	Exp2Syn[3540]
MossyCell[14]	GranuleCell[378]	Exp2Syn[3405]
MossyCell[14]	GranuleCell[374]	Exp2Syn[3369]
MossyCell[14]	GranuleCell[350]	Exp2Syn[3152]
MossyCell[14]	GranuleCell[424]	Exp2Syn[3819]
MossyCell[14]	GranuleCell[386]	Exp2Syn[3476]
MossyCell[14]	GranuleCell[427]	Exp2Syn[3846]
MossyCell[14]	GranuleCell[451]	Exp2Syn[4061]
MossyCell[14]	GranuleCell[351]	Exp2Syn[3161]
MossyCell[14]	GranuleCell[388]	Exp2Syn[3495]
MossyCell[14]	GranuleCell[401]	Exp2Syn[3611]
MossyCell[14]	GranuleCell[320]	Exp2Syn[2882]
MossyCell[14]	GranuleCell[372]	Exp2Syn[3350]
MossyCell[14]	GranuleCell[368]	Exp2Syn[3314]
MossyCell[14]	GranuleCell[384]	Exp2Syn[3459]
MossyCell[14]	GranuleCell[434]	Exp2Syn[3908]
MossyCell[14]	GranuleCell[312]	Exp2Syn[2811]
MossyCell[14]	GranuleCell[409]	Exp2Syn[3683]
MossyCell[14]	GranuleCell[411]	Exp2Syn[3702]
MossyCell[14]	GranuleCell[435]	Exp2Syn[3918]
MossyCell[14]	GranuleCell[376]	Exp2Syn[3386]
MossyCell[14]	GranuleCell[347]	Exp2Syn[3126]
MossyCell[14]	GranuleCell[370]	Exp2Syn[3332]
MossyCell[14]	GranuleCell[304]	Exp2Syn[2738]
MossyCell[14]	GranuleCell[430]	Exp2Syn[3873]
MossyCell[14]	GranuleCell[441]	Exp2Syn[3971]
MossyCell[14]	GranuleCell[349]	Exp2Syn[3143]
MossyCell[14]	GranuleCell[418]	Exp2Syn[3765]
MossyCell[14]	GranuleCell[412]	Exp2Syn[3710]
MossyCell[14]	GranuleCell[366]	Exp2Syn[3297]
MossyCell[14]	GranuleCell[449]	Exp2Syn[4044]
MossyCell[14]	GranuleCell[419]	Exp2Syn[3774]
MossyCell[14]	GranuleCell[402]	Exp2Syn[3620]
MossyCell[14]	GranuleCell[385]	Exp2Syn[3467]
MossyCell[14]	GranuleCell[329]	Exp2Syn[2964]
MossyCell[14]	GranuleCell[436]	Exp2Syn[3927]
MossyCell[14]	GranuleCell[323]	Exp2Syn[2910]
MossyCell[14]	GranuleCell[326]	Exp2Syn[2936]
MossyCell[14]	GranuleCell[413]	Exp2Syn[3719]
MossyCell[14]	GranuleCell[308]	Exp2Syn[2774]
MossyCell[14]	GranuleCell[423]	Exp2Syn[3809]
MossyCell[14]	GranuleCell[397]	Exp2Syn[3575]
MossyCell[14]	GranuleCell[431]	Exp2Syn[3881]
MossyCell[14]	GranuleCell[405]	Exp2Syn[3647]
MossyCell[14]	GranuleCell[428]	Exp2Syn[3854]
MossyCell[14]	GranuleCell[380]	Exp2Syn[3422]
MossyCell[14]	GranuleCell[318]	Exp2Syn[2865]
MossyCell[14]	GranuleCell[353]	Exp2Syn[3180]
MossyCell[14]	GranuleCell[343]	Exp2Syn[3090]
MossyCell[14]	GranuleCell[437]	Exp2Syn[3936]
MossyCell[14]	GranuleCell[324]	Exp2Syn[2919]
MossyCell[14]	GranuleCell[450]	Exp2Syn[4052]
MossyCell[14]	GranuleCell[446]	Exp2Syn[4017]
MossyCell[14]	GranuleCell[371]	Exp2Syn[3341]
MossyCell[14]	GranuleCell[433]	Exp2Syn[3899]
MossyCell[14]	GranuleCell[305]	Exp2Syn[2748]
MossyCell[14]	GranuleCell[328]	Exp2Syn[2955]
MossyCell[14]	GranuleCell[426]	Exp2Syn[3836]
MossyCell[14]	GranuleCell[392]	Exp2Syn[3531]
MossyCell[14]	GranuleCell[382]	Exp2Syn[3441]
MossyCell[14]	GranuleCell[319]	Exp2Syn[2873]
MossyCell[14]	GranuleCell[364]	Exp2Syn[3279]
MossyCell[14]	GranuleCell[442]	Exp2Syn[3981]
MossyCell[14]	GranuleCell[339]	Exp2Syn[3053]
MossyCell[14]	GranuleCell[379]	Exp2Syn[3414]
MossyCell[14]	GranuleCell[387]	Exp2Syn[3486]
MossyCell[14]	GranuleCell[448]	Exp2Syn[4034]
MossyCell[14]	GranuleCell[331]	Exp2Syn[2982]
MossyCell[14]	GranuleCell[369]	Exp2Syn[3324]
MossyCell[14]	GranuleCell[333]	Exp2Syn[2999]
MossyCell[14]	GranuleCell[363]	Exp2Syn[3269]
MossyCell[14]	GranuleCell[341]	Exp2Syn[3072]
MossyCell[14]	GranuleCell[332]	Exp2Syn[2991]
MossyCell[14]	GranuleCell[321]	Exp2Syn[2892]
MossyCell[14]	GranuleCell[358]	Exp2Syn[3225]
MossyCell[14]	GranuleCell[354]	Exp2Syn[3189]
MossyCell[14]	GranuleCell[367]	Exp2Syn[3306]
MossyCell[14]	GranuleCell[453]	Exp2Syn[4079]
MossyCell[14]	GranuleCell[429]	Exp2Syn[3863]
MossyCell[14]	GranuleCell[454]	Exp2Syn[4089]
MossyCell[14]	GranuleCell[396]	Exp2Syn[3567]
MossyCell[14]	GranuleCell[439]	Exp2Syn[3953]
MossyCell[14]	GranuleCell[338]	Exp2Syn[3044]
MossyCell[14]	GranuleCell[389]	Exp2Syn[3503]
MossyCell[14]	GranuleCell[406]	Exp2Syn[3656]
MossyCell[14]	GranuleCell[425]	Exp2Syn[3827]
MossyCell[14]	GranuleCell[365]	Exp2Syn[3288]
MossyCell[14]	GranuleCell[410]	Exp2Syn[3693]
MossyCell[14]	GranuleCell[404]	Exp2Syn[3638]
MossyCell[14]	GranuleCell[327]	Exp2Syn[2945]
MossyCell[14]	GranuleCell[432]	Exp2Syn[3891]
MossyCell[14]	GranuleCell[352]	Exp2Syn[3170]
MossyCell[14]	GranuleCell[373]	Exp2Syn[3359]
MossyCell[14]	GranuleCell[336]	Exp2Syn[3026]
MossyCell[14]	GranuleCell[445]	Exp2Syn[4007]
MossyCell[14]	GranuleCell[403]	Exp2Syn[3629]
MossyCell[14]	GranuleCell[400]	Exp2Syn[3603]
MossyCell[14]	GranuleCell[361]	Exp2Syn[3252]
MossyCell[14]	GranuleCell[447]	Exp2Syn[4026]
MossyCell[14]	BasketCell[1]	Exp2Syn[4518]
MossyCell[14]	MossyCell[0]	Exp2Syn[4583]
MossyCell[14]	MossyCell[2]	Exp2Syn[4614]
MossyCell[14]	MossyCell[11]	Exp2Syn[4770]
MossyCell[14]	HIPPCell[3]	Exp2Syn[4855]
MossyCell[14]	HIPPCell[2]	Exp2Syn[4849]
HIPPCell[0]	GranuleCell[447]	Exp2Syn[4028]
HIPPCell[0]	GranuleCell[495]	Exp2Syn[4459]
HIPPCell[0]	GranuleCell[71]	Exp2Syn[643]
HIPPCell[0]	GranuleCell[412]	Exp2Syn[3712]
HIPPCell[0]	GranuleCell[430]	Exp2Syn[3875]
HIPPCell[0]	GranuleCell[431]	Exp2Syn[3883]
HIPPCell[0]	GranuleCell[162]	Exp2Syn[1463]
HIPPCell[0]	GranuleCell[164]	Exp2Syn[1481]
HIPPCell[0]	GranuleCell[464]	Exp2Syn[4180]
HIPPCell[0]	GranuleCell[106]	Exp2Syn[958]
HIPPCell[0]	GranuleCell[95]	Exp2Syn[859]
HIPPCell[0]	GranuleCell[137]	Exp2Syn[1237]
HIPPCell[0]	GranuleCell[38]	Exp2Syn[346]
HIPPCell[0]	GranuleCell[6]	Exp2Syn[59]
HIPPCell[0]	GranuleCell[96]	Exp2Syn[869]
HIPPCell[0]	GranuleCell[92]	Exp2Syn[833]
HIPPCell[0]	GranuleCell[32]	Exp2Syn[293]
HIPPCell[0]	GranuleCell[161]	Exp2Syn[1453]
HIPPCell[0]	GranuleCell[74]	Exp2Syn[671]
HIPPCell[0]	GranuleCell[134]	Exp2Syn[1210]
HIPPCell[0]	GranuleCell[23]	Exp2Syn[212]
HIPPCell[0]	GranuleCell[147]	Exp2Syn[1327]
HIPPCell[0]	GranuleCell[494]	Exp2Syn[4451]
HIPPCell[0]	GranuleCell[116]	Exp2Syn[1049]
HIPPCell[0]	GranuleCell[146]	Exp2Syn[1318]
HIPPCell[0]	GranuleCell[75]	Exp2Syn[680]
HIPPCell[0]	GranuleCell[460]	Exp2Syn[4145]
HIPPCell[0]	GranuleCell[14]	Exp2Syn[130]
HIPPCell[0]	GranuleCell[36]	Exp2Syn[329]
HIPPCell[0]	GranuleCell[76]	Exp2Syn[689]
HIPPCell[0]	GranuleCell[432]	Exp2Syn[3893]
HIPPCell[0]	GranuleCell[101]	Exp2Syn[913]
HIPPCell[0]	GranuleCell[470]	Exp2Syn[4235]
HIPPCell[0]	GranuleCell[58]	Exp2Syn[526]
HIPPCell[0]	GranuleCell[478]	Exp2Syn[4306]
HIPPCell[0]	GranuleCell[128]	Exp2Syn[1157]
HIPPCell[0]	GranuleCell[468]	Exp2Syn[4217]
HIPPCell[0]	GranuleCell[40]	Exp2Syn[364]
HIPPCell[0]	GranuleCell[440]	Exp2Syn[3965]
HIPPCell[0]	GranuleCell[425]	Exp2Syn[3830]
HIPPCell[0]	GranuleCell[29]	Exp2Syn[265]
HIPPCell[0]	GranuleCell[49]	Exp2Syn[445]
HIPPCell[0]	GranuleCell[9]	Exp2Syn[85]
HIPPCell[0]	GranuleCell[80]	Exp2Syn[724]
HIPPCell[0]	GranuleCell[149]	Exp2Syn[1345]
HIPPCell[0]	GranuleCell[152]	Exp2Syn[1372]
HIPPCell[0]	GranuleCell[115]	Exp2Syn[1039]
HIPPCell[0]	GranuleCell[45]	Exp2Syn[409]
HIPPCell[0]	GranuleCell[421]	Exp2Syn[3794]
HIPPCell[0]	GranuleCell[21]	Exp2Syn[194]
HIPPCell[0]	GranuleCell[480]	Exp2Syn[4325]
HIPPCell[0]	GranuleCell[435]	Exp2Syn[3920]
HIPPCell[0]	GranuleCell[136]	Exp2Syn[1228]
HIPPCell[0]	GranuleCell[486]	Exp2Syn[4379]
HIPPCell[0]	GranuleCell[8]	Exp2Syn[76]
HIPPCell[0]	GranuleCell[62]	Exp2Syn[563]
HIPPCell[0]	GranuleCell[466]	Exp2Syn[4199]
HIPPCell[0]	GranuleCell[465]	Exp2Syn[4189]
HIPPCell[0]	GranuleCell[130]	Exp2Syn[1175]
HIPPCell[0]	GranuleCell[419]	Exp2Syn[3775]
HIPPCell[0]	GranuleCell[50]	Exp2Syn[454]
HIPPCell[0]	GranuleCell[156]	Exp2Syn[1408]
HIPPCell[0]	GranuleCell[481]	Exp2Syn[4334]
HIPPCell[0]	GranuleCell[159]	Exp2Syn[1436]
HIPPCell[0]	GranuleCell[64]	Exp2Syn[580]
HIPPCell[0]	GranuleCell[144]	Exp2Syn[1300]
HIPPCell[0]	GranuleCell[438]	Exp2Syn[3947]
HIPPCell[0]	GranuleCell[7]	Exp2Syn[67]
HIPPCell[0]	GranuleCell[483]	Exp2Syn[4351]
HIPPCell[0]	GranuleCell[113]	Exp2Syn[1021]
HIPPCell[0]	GranuleCell[57]	Exp2Syn[518]
HIPPCell[0]	GranuleCell[60]	Exp2Syn[544]
HIPPCell[0]	GranuleCell[443]	Exp2Syn[3992]
HIPPCell[0]	GranuleCell[433]	Exp2Syn[3902]
HIPPCell[0]	GranuleCell[133]	Exp2Syn[1202]
HIPPCell[0]	GranuleCell[461]	Exp2Syn[4153]
HIPPCell[0]	GranuleCell[91]	Exp2Syn[824]
HIPPCell[0]	GranuleCell[94]	Exp2Syn[851]
HIPPCell[0]	GranuleCell[143]	Exp2Syn[1292]
HIPPCell[0]	GranuleCell[46]	Exp2Syn[418]
HIPPCell[0]	GranuleCell[426]	Exp2Syn[3838]
HIPPCell[0]	GranuleCell[122]	Exp2Syn[1103]
HIPPCell[0]	GranuleCell[119]	Exp2Syn[1076]
HIPPCell[0]	GranuleCell[476]	Exp2Syn[4288]
HIPPCell[0]	GranuleCell[4]	Exp2Syn[41]
HIPPCell[0]	GranuleCell[477]	Exp2Syn[4297]
HIPPCell[0]	GranuleCell[135]	Exp2Syn[1220]
HIPPCell[0]	GranuleCell[449]	Exp2Syn[4045]
HIPPCell[0]	GranuleCell[496]	Exp2Syn[4469]
HIPPCell[0]	GranuleCell[2]	Exp2Syn[23]
HIPPCell[0]	GranuleCell[86]	Exp2Syn[778]
HIPPCell[0]	GranuleCell[165]	Exp2Syn[1489]
HIPPCell[0]	GranuleCell[41]	Exp2Syn[373]
HIPPCell[0]	GranuleCell[436]	Exp2Syn[3928]
HIPPCell[0]	GranuleCell[111]	Exp2Syn[1004]
HIPPCell[0]	GranuleCell[454]	Exp2Syn[4090]
HIPPCell[0]	GranuleCell[424]	Exp2Syn[3820]
HIPPCell[0]	GranuleCell[63]	Exp2Syn[572]
HIPPCell[0]	GranuleCell[47]	Exp2Syn[428]
HIPPCell[0]	GranuleCell[104]	Exp2Syn[941]
HIPPCell[0]	GranuleCell[73]	Exp2Syn[662]
HIPPCell[0]	GranuleCell[479]	Exp2Syn[4316]
HIPPCell[0]	GranuleCell[15]	Exp2Syn[139]
HIPPCell[0]	GranuleCell[105]	Exp2Syn[950]
HIPPCell[0]	GranuleCell[19]	Exp2Syn[175]
HIPPCell[0]	GranuleCell[140]	Exp2Syn[1265]
HIPPCell[0]	GranuleCell[88]	Exp2Syn[797]
HIPPCell[0]	GranuleCell[487]	Exp2Syn[4387]
HIPPCell[0]	GranuleCell[61]	Exp2Syn[554]
HIPPCell[0]	GranuleCell[16]	Exp2Syn[148]
HIPPCell[0]	GranuleCell[35]	Exp2Syn[320]
HIPPCell[0]	GranuleCell[10]	Exp2Syn[95]
HIPPCell[0]	GranuleCell[77]	Exp2Syn[697]
HIPPCell[0]	GranuleCell[456]	Exp2Syn[4108]
HIPPCell[0]	GranuleCell[25]	Exp2Syn[230]
HIPPCell[0]	GranuleCell[171]	Exp2Syn[1544]
HIPPCell[0]	GranuleCell[107]	Exp2Syn[968]
HIPPCell[0]	GranuleCell[154]	Exp2Syn[1390]
HIPPCell[0]	GranuleCell[78]	Exp2Syn[707]
HIPPCell[0]	GranuleCell[413]	Exp2Syn[3722]
HIPPCell[0]	GranuleCell[429]	Exp2Syn[3865]
HIPPCell[0]	GranuleCell[489]	Exp2Syn[4406]
HIPPCell[0]	GranuleCell[120]	Exp2Syn[1085]
HIPPCell[0]	GranuleCell[1]	Exp2Syn[14]
HIPPCell[0]	GranuleCell[54]	Exp2Syn[490]
HIPPCell[0]	GranuleCell[43]	Exp2Syn[391]
HIPPCell[0]	GranuleCell[150]	Exp2Syn[1355]
HIPPCell[0]	GranuleCell[492]	Exp2Syn[4433]
HIPPCell[0]	GranuleCell[148]	Exp2Syn[1337]
HIPPCell[0]	GranuleCell[3]	Exp2Syn[32]
HIPPCell[0]	GranuleCell[459]	Exp2Syn[4135]
HIPPCell[0]	GranuleCell[52]	Exp2Syn[473]
HIPPCell[0]	GranuleCell[166]	Exp2Syn[1498]
HIPPCell[0]	GranuleCell[132]	Exp2Syn[1192]
HIPPCell[0]	GranuleCell[422]	Exp2Syn[3802]
HIPPCell[0]	GranuleCell[28]	Exp2Syn[257]
HIPPCell[0]	GranuleCell[27]	Exp2Syn[248]
HIPPCell[0]	GranuleCell[59]	Exp2Syn[536]
HIPPCell[0]	GranuleCell[475]	Exp2Syn[4279]
HIPPCell[0]	GranuleCell[414]	Exp2Syn[3731]
HIPPCell[0]	GranuleCell[18]	Exp2Syn[167]
HIPPCell[0]	GranuleCell[428]	Exp2Syn[3857]
HIPPCell[0]	GranuleCell[420]	Exp2Syn[3784]
HIPPCell[0]	GranuleCell[0]	Exp2Syn[5]
HIPPCell[0]	GranuleCell[85]	Exp2Syn[770]
HIPPCell[0]	GranuleCell[484]	Exp2Syn[4361]
HIPPCell[0]	GranuleCell[458]	Exp2Syn[4127]
HIPPCell[0]	GranuleCell[451]	Exp2Syn[4063]
HIPPCell[0]	GranuleCell[170]	Exp2Syn[1535]
HIPPCell[0]	GranuleCell[39]	Exp2Syn[355]
HIPPCell[0]	GranuleCell[499]	Exp2Syn[4496]
HIPPCell[0]	GranuleCell[482]	Exp2Syn[4342]
HIPPCell[0]	GranuleCell[11]	Exp2Syn[103]
HIPPCell[0]	GranuleCell[103]	Exp2Syn[931]
HIPPCell[0]	GranuleCell[110]	Exp2Syn[994]
HIPPCell[0]	GranuleCell[102]	Exp2Syn[923]
HIPPCell[0]	GranuleCell[100]	Exp2Syn[905]
HIPPCell[0]	GranuleCell[411]	Exp2Syn[3704]
HIPPCell[0]	GranuleCell[457]	Exp2Syn[4117]
HIPPCell[0]	GranuleCell[163]	Exp2Syn[1472]
HIPPCell[0]	BasketCell[4]	Exp2Syn[4558]
HIPPCell[0]	BasketCell[5]	Exp2Syn[4570]
HIPPCell[0]	BasketCell[1]	Exp2Syn[4523]
HIPPCell[0]	BasketCell[2]	Exp2Syn[4535]
HIPPCell[0]	MossyCell[0]	Exp2Syn[4588]
HIPPCell[0]	MossyCell[1]	Exp2Syn[4604]
HIPPCell[0]	MossyCell[3]	Exp2Syn[4637]
HIPPCell[0]	MossyCell[4]	Exp2Syn[4656]
HIPPCell[1]	GranuleCell[129]	Exp2Syn[1166]
HIPPCell[1]	GranuleCell[204]	Exp2Syn[1840]
HIPPCell[1]	GranuleCell[110]	Exp2Syn[994]
HIPPCell[1]	GranuleCell[179]	Exp2Syn[1616]
HIPPCell[1]	GranuleCell[200]	Exp2Syn[1805]
HIPPCell[1]	GranuleCell[156]	Exp2Syn[1408]
HIPPCell[1]	GranuleCell[107]	Exp2Syn[968]
HIPPCell[1]	GranuleCell[14]	Exp2Syn[130]
HIPPCell[1]	GranuleCell[186]	Exp2Syn[1679]
HIPPCell[1]	GranuleCell[43]	Exp2Syn[391]
HIPPCell[1]	GranuleCell[203]	Exp2Syn[1832]
HIPPCell[1]	GranuleCell[135]	Exp2Syn[1220]
HIPPCell[1]	GranuleCell[212]	Exp2Syn[1912]
HIPPCell[1]	GranuleCell[12]	Exp2Syn[112]
HIPPCell[1]	GranuleCell[85]	Exp2Syn[770]
HIPPCell[1]	GranuleCell[1]	Exp2Syn[14]
HIPPCell[1]	GranuleCell[35]	Exp2Syn[320]
HIPPCell[1]	GranuleCell[120]	Exp2Syn[1084]
HIPPCell[1]	GranuleCell[20]	Exp2Syn[185]
HIPPCell[1]	GranuleCell[23]	Exp2Syn[211]
HIPPCell[1]	GranuleCell[211]	Exp2Syn[1903]
HIPPCell[1]	GranuleCell[26]	Exp2Syn[238]
HIPPCell[1]	GranuleCell[22]	Exp2Syn[203]
HIPPCell[1]	GranuleCell[9]	Exp2Syn[85]
HIPPCell[1]	GranuleCell[30]	Exp2Syn[274]
HIPPCell[1]	GranuleCell[91]	Exp2Syn[824]
HIPPCell[1]	GranuleCell[229]	Exp2Syn[2065]
HIPPCell[1]	GranuleCell[58]	Exp2Syn[526]
HIPPCell[1]	GranuleCell[11]	Exp2Syn[103]
HIPPCell[1]	GranuleCell[74]	Exp2Syn[670]
HIPPCell[1]	GranuleCell[233]	Exp2Syn[2101]
HIPPCell[1]	GranuleCell[182]	Exp2Syn[1642]
HIPPCell[1]	GranuleCell[173]	Exp2Syn[1561]
HIPPCell[1]	GranuleCell[149]	Exp2Syn[1345]
HIPPCell[1]	GranuleCell[59]	Exp2Syn[536]
HIPPCell[1]	GranuleCell[197]	Exp2Syn[1778]
HIPPCell[1]	GranuleCell[494]	Exp2Syn[4450]
HIPPCell[1]	GranuleCell[254]	Exp2Syn[2291]
HIPPCell[1]	GranuleCell[157]	Exp2Syn[1418]
HIPPCell[1]	GranuleCell[143]	Exp2Syn[1292]
HIPPCell[1]	GranuleCell[111]	Exp2Syn[1003]
HIPPCell[1]	GranuleCell[220]	Exp2Syn[1984]
HIPPCell[1]	GranuleCell[5]	Exp2Syn[49]
HIPPCell[1]	GranuleCell[133]	Exp2Syn[1202]
HIPPCell[1]	GranuleCell[98]	Exp2Syn[887]
HIPPCell[1]	GranuleCell[101]	Exp2Syn[913]
HIPPCell[1]	GranuleCell[253]	Exp2Syn[2281]
HIPPCell[1]	GranuleCell[244]	Exp2Syn[2200]
HIPPCell[1]	GranuleCell[176]	Exp2Syn[1588]
HIPPCell[1]	GranuleCell[76]	Exp2Syn[688]
HIPPCell[1]	GranuleCell[213]	Exp2Syn[1922]
HIPPCell[1]	GranuleCell[199]	Exp2Syn[1796]
HIPPCell[1]	GranuleCell[25]	Exp2Syn[229]
HIPPCell[1]	GranuleCell[15]	Exp2Syn[140]
HIPPCell[1]	GranuleCell[139]	Exp2Syn[1255]
HIPPCell[1]	GranuleCell[106]	Exp2Syn[959]
HIPPCell[1]	GranuleCell[87]	Exp2Syn[787]
HIPPCell[1]	GranuleCell[148]	Exp2Syn[1337]
HIPPCell[1]	GranuleCell[141]	Exp2Syn[1273]
HIPPCell[1]	GranuleCell[90]	Exp2Syn[814]
HIPPCell[1]	GranuleCell[127]	Exp2Syn[1147]
HIPPCell[1]	GranuleCell[38]	Exp2Syn[347]
HIPPCell[1]	GranuleCell[81]	Exp2Syn[733]
HIPPCell[1]	GranuleCell[161]	Exp2Syn[1454]
HIPPCell[1]	GranuleCell[71]	Exp2Syn[643]
HIPPCell[1]	GranuleCell[221]	Exp2Syn[1994]
HIPPCell[1]	GranuleCell[198]	Exp2Syn[1787]
HIPPCell[1]	GranuleCell[105]	Exp2Syn[949]
HIPPCell[1]	GranuleCell[104]	Exp2Syn[941]
HIPPCell[1]	GranuleCell[142]	Exp2Syn[1282]
HIPPCell[1]	GranuleCell[167]	Exp2Syn[1507]
HIPPCell[1]	GranuleCell[6]	Exp2Syn[59]
HIPPCell[1]	GranuleCell[80]	Exp2Syn[725]
HIPPCell[1]	GranuleCell[163]	Exp2Syn[1472]
HIPPCell[1]	GranuleCell[169]	Exp2Syn[1525]
HIPPCell[1]	GranuleCell[187]	Exp2Syn[1688]
HIPPCell[1]	GranuleCell[130]	Exp2Syn[1174]
HIPPCell[1]	GranuleCell[168]	Exp2Syn[1516]
HIPPCell[1]	GranuleCell[223]	Exp2Syn[2011]
HIPPCell[1]	GranuleCell[60]	Exp2Syn[544]
HIPPCell[1]	GranuleCell[239]	Exp2Syn[2155]
HIPPCell[1]	GranuleCell[124]	Exp2Syn[1121]
HIPPCell[1]	GranuleCell[166]	Exp2Syn[1498]
HIPPCell[1]	GranuleCell[24]	Exp2Syn[221]
HIPPCell[1]	GranuleCell[175]	Exp2Syn[1580]
HIPPCell[1]	GranuleCell[158]	Exp2Syn[1427]
HIPPCell[1]	GranuleCell[150]	Exp2Syn[1355]
HIPPCell[1]	GranuleCell[118]	Exp2Syn[1067]
HIPPCell[1]	GranuleCell[69]	Exp2Syn[626]
HIPPCell[1]	GranuleCell[219]	Exp2Syn[1976]
HIPPCell[1]	GranuleCell[99]	Exp2Syn[895]
HIPPCell[1]	GranuleCell[202]	Exp2Syn[1822]
HIPPCell[1]	GranuleCell[83]	Exp2Syn[751]
HIPPCell[1]	GranuleCell[227]	Exp2Syn[2047]
HIPPCell[1]	GranuleCell[56]	Exp2Syn[508]
HIPPCell[1]	GranuleCell[37]	Exp2Syn[338]
HIPPCell[1]	GranuleCell[160]	Exp2Syn[1445]
HIPPCell[1]	GranuleCell[201]	Exp2Syn[1814]
HIPPCell[1]	GranuleCell[75]	Exp2Syn[680]
HIPPCell[1]	GranuleCell[155]	Exp2Syn[1400]
HIPPCell[1]	GranuleCell[222]	Exp2Syn[2002]
HIPPCell[1]	GranuleCell[172]	Exp2Syn[1552]
HIPPCell[1]	GranuleCell[73]	Exp2Syn[661]
HIPPCell[1]	GranuleCell[192]	Exp2Syn[1733]
HIPPCell[1]	GranuleCell[234]	Exp2Syn[2111]
HIPPCell[1]	GranuleCell[247]	Exp2Syn[2227]
HIPPCell[1]	GranuleCell[126]	Exp2Syn[1138]
HIPPCell[1]	GranuleCell[184]	Exp2Syn[1660]
HIPPCell[1]	GranuleCell[13]	Exp2Syn[121]
HIPPCell[1]	GranuleCell[84]	Exp2Syn[761]
HIPPCell[1]	GranuleCell[88]	Exp2Syn[796]
HIPPCell[1]	GranuleCell[7]	Exp2Syn[68]
HIPPCell[1]	GranuleCell[50]	Exp2Syn[455]
HIPPCell[1]	GranuleCell[46]	Exp2Syn[418]
HIPPCell[1]	GranuleCell[109]	Exp2Syn[985]
HIPPCell[1]	GranuleCell[134]	Exp2Syn[1210]
HIPPCell[1]	GranuleCell[51]	Exp2Syn[463]
HIPPCell[1]	GranuleCell[216]	Exp2Syn[1948]
HIPPCell[1]	GranuleCell[113]	Exp2Syn[1022]
HIPPCell[1]	GranuleCell[190]	Exp2Syn[1714]
HIPPCell[1]	GranuleCell[185]	Exp2Syn[1670]
HIPPCell[1]	GranuleCell[248]	Exp2Syn[2237]
HIPPCell[1]	GranuleCell[39]	Exp2Syn[356]
HIPPCell[1]	GranuleCell[103]	Exp2Syn[931]
HIPPCell[1]	GranuleCell[125]	Exp2Syn[1129]
HIPPCell[1]	GranuleCell[217]	Exp2Syn[1958]
HIPPCell[1]	GranuleCell[144]	Exp2Syn[1300]
HIPPCell[1]	GranuleCell[132]	Exp2Syn[1193]
HIPPCell[1]	GranuleCell[159]	Exp2Syn[1435]
HIPPCell[1]	GranuleCell[116]	Exp2Syn[1049]
HIPPCell[1]	GranuleCell[497]	Exp2Syn[4477]
HIPPCell[1]	GranuleCell[226]	Exp2Syn[2038]
HIPPCell[1]	GranuleCell[64]	Exp2Syn[580]
HIPPCell[1]	GranuleCell[170]	Exp2Syn[1535]
HIPPCell[1]	GranuleCell[138]	Exp2Syn[1247]
HIPPCell[1]	GranuleCell[178]	Exp2Syn[1607]
HIPPCell[1]	GranuleCell[210]	Exp2Syn[1895]
HIPPCell[1]	GranuleCell[232]	Exp2Syn[2092]
HIPPCell[1]	GranuleCell[4]	Exp2Syn[41]
HIPPCell[1]	GranuleCell[16]	Exp2Syn[149]
HIPPCell[1]	GranuleCell[18]	Exp2Syn[167]
HIPPCell[1]	GranuleCell[196]	Exp2Syn[1769]
HIPPCell[1]	GranuleCell[79]	Exp2Syn[715]
HIPPCell[1]	GranuleCell[195]	Exp2Syn[1760]
HIPPCell[1]	GranuleCell[177]	Exp2Syn[1598]
HIPPCell[1]	GranuleCell[33]	Exp2Syn[302]
HIPPCell[1]	GranuleCell[237]	Exp2Syn[2138]
HIPPCell[1]	GranuleCell[164]	Exp2Syn[1481]
HIPPCell[1]	GranuleCell[63]	Exp2Syn[572]
HIPPCell[1]	GranuleCell[151]	Exp2Syn[1364]
HIPPCell[1]	GranuleCell[82]	Exp2Syn[743]
HIPPCell[1]	GranuleCell[40]	Exp2Syn[365]
HIPPCell[1]	GranuleCell[241]	Exp2Syn[2174]
HIPPCell[1]	GranuleCell[62]	Exp2Syn[563]
HIPPCell[1]	GranuleCell[235]	Exp2Syn[2119]
HIPPCell[1]	GranuleCell[119]	Exp2Syn[1076]
HIPPCell[1]	GranuleCell[162]	Exp2Syn[1462]
HIPPCell[1]	GranuleCell[97]	Exp2Syn[878]
HIPPCell[1]	GranuleCell[228]	Exp2Syn[2057]
HIPPCell[1]	GranuleCell[122]	Exp2Syn[1102]
HIPPCell[1]	BasketCell[3]	Exp2Syn[4547]
HIPPCell[1]	BasketCell[0]	Exp2Syn[4510]
